review_id,dt,rating,sentiment,review
749,14/08/12 04:00,5,positive,"If this flavor lasted longer than it does, Id probably die of starvation for lack of wanting to take it out of my mouth."
750,20/01/10 03:00,5,positive,this gum is super sick.tatooes are killin.flavor is a spankin.this brings back bomb diggity memories yo.peace out.
751,26/01/12 04:00,2,neutral,"My husband and I were very disappointed in this coffee, very weak, watery cup of coffee. A definite waste of $13.00."
752,05/09/10 04:00,4,neutral,"This is pretty good regular style soy sauce.  But it is not super-wonderful-better than any other good quality soy sauce you can buy in an Asian market.  The main value is as a unique gift.<br />  In the Japanese soy sauce world, there are 4 types: regular, mild (usukuchi), for raw fish (sashimi) and light colored.  Bluegrass soy sauce is regular style.  Compared to Kikoman (a good commercial brand that is widely available) Bluegrass starts saltier, is flat in the middle, then ends with a complex & interesting flavor.  Kikoman is less salty initially and has a round, full flavor in the middle.  Doesnt have the complex ending flavors.  For me, the initial saltiness of Bluegrass is a minus and Kikomans full middle flavor is a plus.  I prefere Kikoman, especially for dipping sushi where the flavor is more direct.  But I lived in Japan for many years and am used to the standard Japanese flavor.  I havent tried Bluegrass blended in other food as a background flavor, which is how soy sauce is usually used.<br />  Bluegrass is a perfectly good soy sauce.  Each brand has a different flavor and everyone has their favorite.  If you want a unique Kentucky gift for an Asian friend, this is different than the standard bottle of Bourbon or box of chocolate."
753,13/05/11 04:00,5,positive,"I watched an episode o How Things are Made on Discovery Channell and saw Bluegrass Soy Sauce featured.  On a whim, I ordered a bottle.  It took several weeks to arrive, but when it did - what a surprise.  My teenage son wanted to try it, and did.  He loved it immediately.  Now he puts it on many things. My wife and I were very pleasantly surprised and liked it very much.  In the past, I made many trips to the Far East and developed a real liking for Soy Sauce (where virtually all of it is made).  What a treat to find a handmade American product, that competes with (and wins), against a Japanese/Chinese national staple!"
754,28/08/11 04:00,5,positive,"My bottle arrived just in time for a sushi dinner and game night planned with friends.  I had three soy sauces to choose from.  After some sampling we were all using the Bluegrass!  Everyone enjoyed the light smoothness a subtle sweetness.  We were splashing right on every piece, rather that dunking/dipping. Friends wanted to know where I found it. Im going back to order more right now, and Ill be ordering 3 extra bottles because they are going to make a great little gift thats affordable and unique; instead of the traditional bottle of wine that so common its boring."
755,29/09/12 04:00,5,positive,If you enjoy the flavor of soy you will really like this.<br /><br />Plus its hand made in the good ole USA.
756,27/09/12 04:00,5,positive,I recently acquired a bottle of this and was immediately impressed.  It has good flavor without all the excessive saltiness of supermarket brands.  Ive used it for marinades and dipping sauces in addition to straight use and in all cases it has added a little something extra.  Quite a surprise to find an American made soy sauce that tastes this good!
757,31/08/12 04:00,5,positive,"This soy sauce is the best we have ever had.  Thanks to Amazon, we were able to find it again.  It makes a big difference when using this product.  Thanks again"
758,11/05/11 04:00,5,positive,This is the most delicious soy sauce I have ever tasted.  I will surely order it again.  Such deep flavor.
759,14/11/11 04:00,5,positive,"Saw this on How it is made, which was a very interesting process.<br />Decided to give it a try, I really enjoy the flavor it adds.<br />Looking forward to trying it on several more dishes.<br />Thanks to those who brewed it!"
760,01/08/12 04:00,4,neutral,most soy sauce is from Japan but they are having problems with radiation in their soy bean fields. I am not sure how long the contamination will last. I like the idea this product claims no GMO seeds. yea  You pay more but decided not to take a chance on Japan.
761,24/10/12 04:00,5,positive,"Im pleased with these- wasnt sure how theyd be able to replicate the autumn classic flavors of caramel apples, but figured Werthers was a good bet.  Im diabetic, so wolfing down a real caramel apple when the mood strikes just cant happen as often as Id like to do so.  But these are tasty enough to get me through until I can carb budget  the real thing. These are made with sugar alcohols, so its wise to limit how many are eaten in a day unless youre going to be near home and have turbo-flush on your toilet.  (TMI???)  This pack of 6 will last a while, but theyre definitely a will reorder.  :)"
762,15/10/12 04:00,1,negative,"This item, WERTHERS SUGAR FREE HARD CANDY, if consumed, will give you - or your friends, loose bowels. I purchased 12 bags and discovered more than a bowel problem: You cant return them. Need a laxative? I have ten unopened bags you can have - for free."
763,08/12/11 04:00,5,positive,"This is a bold blend that has a great taste. The flavor comes bursting through. I usually brew & drink Organic Sumatra Mandeling from BJs. I use this blend exclusively, so to get a cup that rivals the complex flavor from my Tassimo brewer is fantastic. Come on Amazon add it to the subscription service."
764,17/01/12 04:00,5,positive,"Weve tried many Tassimo flavors.  This is by far our favorite.  Our normal cup of coffee is Starbucks house blend out of a Cuisinart pot but one or two days a week we use our Tassimo.  This coffee is rich but not too stong.  I dont understand the current price over $20 for 14 disks and hope that it will be lowered on Amazon.  For now, well buy elsewhere."
765,15/08/12 04:00,5,positive,"This is one of the best choices, in my opinion.  I also adore Amazon, but they need to negotiate a better price for their Tassimo Disks.  These are available at BedBath & Beyond for $10. and I always get 20% off which brings it down to $8.00 --- they were $7.50 (before the 20% off readily available coupons) until about 3 months ago.  Again, this is an excellent blend with full flavor - not bitter - I think its my favorite."
766,11/08/12 04:00,4,neutral,"I have tried about 75% of the available T-Discs, and the Kona Blend is one of the best regular/unflavored coffees for Tassimo. It has a nice smooth flavor that is not overpowering, and has a pleasant aroma. Personally, I would enjoy it more if it were stronger/bolder. However, being a bit mild, it goes well with breakfast and/or (gluten-free) baked goodies. I find it mildly perplexing that this product is not available from tassimodirect, nor is a subscription service available. Originally found this at (Dead Bats from) Beyond, used a 20% coupon, and was happy with the final price."
767,19/05/12 04:00,3,neutral,"This coffee is good but, for me, its nothing special. I will buy it again because its a nice, mellow blend, and my favorite daily coffee, Nabob, must now be shipped from Canada. However, on my first order to the Canadian company, its taking a long time to be delivered (still havent gotten it).<br /><br />The reason for only three stars is not about the quality of the coffee but the fact that the description of the product does not mention the fact that this Kona coffee is actually only 15% Kona. If you look very carefully at the photo of the disc, you can see that information, and theres a legal disclaimer saying that the product may not match exactly with the description. So its my fault for not reading more carefully, but I was happy to see what I thought was 100% Kona and wasnt careful. Ive bought the 15% Kona before in a local store and did know that there was such a product in the Tassimo discs, but I just read the product title and ordered.<br /><br />As I said, the coffee tastes good, the amount of coffee is the usual amount, neither the small cups of some European coffees or the extra large size, and I would recommend the coffee. Just be aware that this is blended coffee with only 15% Kona. And dont expect it to come in a flash, as it did when Amazon Prime delivered it."
768,17/05/12 04:00,5,positive,Of all the coffees available for Tassimo this Kona has the richest flavor and fantastic aroma by<br />far my favorite.
769,30/09/12 04:00,5,positive,I think these are my favorite cookies ever. Really light and creamy. Too bad you can no longer find them anywhere for less than two-hundred count! I dont think I need THAT many.
770,02/03/12 04:00,1,negative,"This kind of tea not good ....!Taste and smell so wear its not like tea ,and feel like some thing chemical."
771,24/05/09 04:00,4,neutral,"The Milka Naps Mix Gift Box is a fun, unique gift for those tired of Whitmans and the usual American brands. Nothing wrong with Whitmans, but sometimes a change of look and flavor is nice.<br /><br />As a sampler, it provides only a few of the Milka options. Four flavors are here: noisette, hazelnuts, alpine milk and strawberry. All are delicious, though I dont like strawberry/chocolate (in any candy) personally, and give those away to eager friends. The Naps box are perfect for coffee tables and as a standalone dish at work.<br /><br />Milka and its famous purple cow, is owned by Kraft, is an eastern European chocolate originally produced in Switzerland and is available in Germany, Austria, Hungary and other nearby countries.<br /><br />Distribution is still weak in the United States, but can be found increasingly in larger cities. Usually, then, it is found only in international grocery stores, though it pops up in eclectic grocers from time to time. It has been around 100 years. Whether or not Kraft will change the recipe has yet to be seen. For now, the texture and taste are better than Hersheys and Nestle. It is a smoother, creamier basic chocolate.<br /><br />I fully recommend the Milka Naps Mix Gift Box.<br /><br />Anthony Trendl<br />editor, HungarianBookstore.com"
772,22/06/12 04:00,5,positive,"I ordered for my dad for fathers day and he ate the whole box within two days.<br />He said it tasted really good, now I want to order some for myself, haha."
773,24/05/12 04:00,4,neutral,"Great candy and our family loved it.  It was smaller than I imagined it and I thought it was expensive for how small it was.  However, I am in Germany and can get it easier here.  The shipping to the USA makes it expenive.  Great product and fun for our USA family to receive."
774,25/06/12 04:00,5,positive,"I eat mustard with everything, this is hands down THE BESt mustard I have ever tried, in fact everyone I tell to try some, falls in love with it as well. Spicy, tasty, real quality.<br />If you like spicy mustard, you will love this."
775,28/09/12 04:00,1,negative,The laddoos turned bad in a few days after we received it. No other item inside our fridge turned bad.
776,16/02/10 03:00,5,positive,This product works wonders if you have stomach issues.  I would buy again once I need more. :0)
777,17/08/12 04:00,3,neutral,Bought this at a local specialty-item store because I adore chutney.  Because of the higher price and being sold like a gourmet item I wrongly thought it would be better than the affordable brands sold at the supermarket.  Wrong.  It is mostly gel (jelly) with a few fruits sprinkled throughout and tastes like cheap thickened jelly you put on sandwiches...Ive had much better and thats just talking about the supermarket brands.  Very disappointed.  Money does not buy quality.
778,23/02/12 04:00,5,positive,"Our ferret loves this rabbit; its a nice high protein treat in addition to his regular Evo ferret diet. The price was reasonable compared to our local pet store, which doesnt often have this item in stock."
779,15/06/12 04:00,5,positive,"My son made this.  He didnt have the patience to be precise about the water temperature and when, half an hour before it was done, it appeared not to have risen at all--I feared for the worse.  Determined to be polite, I agreed to have a sandwich using the bread.  It was amazing.  Apparently it rises during the baking or something.<br /><br />Great tangy flavor (perfect for a meat sandwich imho) and not heavy at all.  Fortunately we had lots of deli meats, since the whole loaf disappeared within the hour.<br /><br />Weve had all but the sourdough peasant bread so far; Im sure that will be delicious as well."
780,31/08/10 04:00,5,positive,"These were great - just as described. Used them for a bee-themed party, and now we use them as to go packs of honey for our coffee and tea."
781,05/02/12 04:00,1,negative,This is NOT Disco Dust which is edible and made for baking. DO NOT purchase this product for such purposes!
782,09/01/10 03:00,3,neutral,I was very happy with the quick shipping as i needed it for a school product for my daughter but when it came in the roof was broken and the corner of the house was broken. I couldnt send it back as i needed for a project.
783,18/07/09 04:00,4,neutral,"Really easy project for family fun anytime not just for Christmas. Just put icing between cookies and stack. Then ice outside and decorate. Great for all ages. Strawberry licorice rope looks like stuck together but just find end and unwind.<br /><br />* CAUTION UNDER 3** Small hard candy decorations swallowing hazard.<br /><br />Comes with everything you need except bowls an spoons.<br />contains :<br />cookie pieces<br />Large bag yellow colored icing ( East to mix with just fork, you add water slowly as to not get to thin)<br />small white icing bag (you add water slowly)<br />green color to add to small amount of white<br />3 clear decorator<br />4 plastic decorator tips ( can save to reuse)<br />small bead candy for decoration 9chokign hazard)<br />strawberry licorice rope<br />1 small tube of orange writing icing<br />Hard candy wreath decoration about 2 diameter<br />Gummy Spongebob about 4 tall<br />Gummy Patrick about 4 tall<br /><br />Icing set up hard so when you go to eat  it has to be pried apart in pieces. Cookies do get a little softer in the middle.<br /><br />Make anytime of year. Leave off wreat and Patrick and cut out Spongebobs head so does not look like chirstmas."
784,27/12/10 03:00,4,neutral,My son is a SB fanatic so I was so excited to find this for the 2010 holiday season as every year we do some version of gingerbread. I knew by reading reviews that there wouldnt be enough yellow frosting so I whipped up so edible glue (water and confectionery sugar) to hold the levels of gingerbread that make the pineapple and save the yellow frosting for the outside - this worked great. It was a really fun idea that we enjoyed creating. The licorice was worthless though...
785,09/12/10 03:00,2,neutral,"this isnt as easy as it looks, doesnt came with enough yellow frosting, and the frosting doesnt stick very well. My 5 year old did like making it though."
786,05/01/10 03:00,1,negative,"I am a preschool teacher and do a G is for Gingerbread unit every January. I was on vacation during Christmas and when I got back not a gingerbread kit was to be found. Which is odd. I needed one for my preschool class and needed it in less then a week. I looked everywhere and could not find ont. So I had one overnighted from Amazon on NYE and it came yesterday. I pick this one because of the Rudolph theme. The gingerbread itself came broken. Like unable to use would need a glue gun to get it to work broken. Its non returnable. I called Amazon, they were nice enough to order me a second one since I spend a ton of money each year with them. This one also came broken. I order A LOT from Amazon and things do not come broken. I think only one time have I had returned something because it was broken in 100s of orders. But two of the same thing in a row?! I think its the kit itself and nothing to do with how it was shipped. I will say most come UPS and overnight comes Fed Ed. But its bubble wrapped very well. I think the gingerbread isnt good and cracks in shipping and breaks off. The rest of the kit is very cute. The first kit the candies had spilled out and where a mess in the box. But the second kit while the gingerbread was all broken up again the candies were all in their bags. Too bad. But I would try something else, stay away from this one."
787,01/12/10 03:00,5,positive,"I was pleasantly surprised to find this item had been delivered the day after my order, my speediest delivery to date. It probably helps my location is near. Everything looks just as described and pictured and Im very happy to have done business with this seller. The Gingerbread house was carefully packaged as not to harm the fragile pieces inside. Im excited to give this item as a gift."
788,16/11/10 03:00,4,neutral,"These cookies were fun to paint but not too tasty to eat!<br />The kids did not really care much, but it might have been<br />more fun if they could have eaten them.<br /><br />They really had fun coloring them!"
789,20/11/10 03:00,2,neutral,"I was disappointed in this product because I thought it would be bigger.<br />Also, it did not come with enough icing. I had to use my own."
790,18/11/10 03:00,2,neutral,"The whole idea of a Spongebob Ginger Bread Pineapple is really great, but the sticker that says Use By Has a 10 JN 16 date on it. If thats 2010- this is not good! I think it would be fun to make and a cute decoration, but my son is going to want to eat it.  The least the seller could do is to check the expiration date! Its right on the front of the box! Not happy at all!!!"
791,27/11/07 03:00,1,negative,"This tea carries the flavor one would expect from the smell: terrible.  It invigorates like a puncture wound, and the only revival is that, after drinking, you discover that you are still alive.<br /><br />Well, one tea bag was enough for me.  My mother-in-law said, Oh, that smells kind of like wine.  Okay, kind of like wine, with a hint of rot and a moldy aftertaste.  If she likes it, she can have the whole box."
792,07/02/10 03:00,1,negative,"If it were possible to give this product zero stars, I would have done so.  I am a huge fan of Twinings teas, and was very excited to try this new blend.  After arriving home from the grocery, I immediately started the kettle to enjoy a cup while prepping dinner.  Between sorting, washing, and chopping items, the hot water was added to the bag to steep.  Preparation continued, until a distinctly off odor hit me.  I thought one of my ingredients must be rancid!  I hunted around for almost four minutes before I realized it was the tea.  Even after cleaning up, and airing out the kitchen, my roommate later came in and asked about the smell.  Save your money to purchase ANY other Twinings product."
793,27/04/08 04:00,4,neutral,"This tea is the best tea ive ever had. i first tasted it in norway, and had to find it in the states. i have it every morning."
794,13/03/11 03:00,5,positive,"I love the aroma and the taste of the fruit and vanilla combo, and the addition of ginseng for an added energy boost rounds this tea out nicely for me. Its a sweet tea, which makes it a wonderful healthy alternative to desert after dinner.<br /><br />I see that others didnt like it, but its really a matter of personal taste...different courses for different horses!"
795,29/09/10 04:00,5,positive,"The best chocolate in the world, in this critics humble opinion, is made in the United States. And the best chocolate in the United States is made in California, by the Ghirardelli Chocolate Company. It is surely the best chocolate that one can find in so many stores, malls, etc. throughout the United States. Their actual stores are rare, but Kroger, Wal-Mart, Martins (formerly Ukrops) and a long list of other grocery stores and many malls stock their products.<br /><br />I have never encountered milk chocolates with caramel filling to surpass the quality of these. These are chocolates deserving of poetry. You can eat them quickly, or take your time and savor every moment of eating every one. The choice is up to you."
796,22/09/10 04:00,5,positive,This is a good quality brand of chocolate with many flavours of which this is just one. Very tasty and a fast delivery too
797,20/01/12 04:00,5,positive,"My mother and father were the recipient of these wonderful pieces of chocolate heaven.  They didnt believe they deserved receiving these, but I know they did deserve to receive these!"
798,19/01/12 04:00,5,positive,"This is the best caramel/chocolate combination I have ever tasted. The caramel is liquid and complements the Ghiradelli chocolate perfectly. Do not try this brew if you are attempting to lose weight - you will end up an addict like me.<br />  The Ghiradelli product is far better than the Caramello/Hershey product in every way. The Caramello chocolate lacks the refined taste of the Ghiradelli squares, and the Caramello caramel is harder and not as sublime in taste. Comparing the two is like comparing Warren Buffett to myself in terms of wealth. Unfortunately I am the Caramello bar in this regard.<br />  At the very least try the Ghiradelli."
799,31/12/11 04:00,3,neutral,"Of course, we all know how delicious Ghirardelli chocolate is!!!! Unfortunately, after I purchased two of these gift bags online, I found them in a local store for half the price. Lesson learned???!!!"
800,09/09/11 04:00,5,positive,This chocolate treat is a great gift and it arrived right when I expected it to. I gave it to my girlfriend as a surprise gift and she absolutely loved it.
801,13/06/10 04:00,5,positive,the first time i ordered this it came all melted but amazon was quick to remedy the situation by sending me another of the product and it was great thank you
802,22/04/12 04:00,3,neutral,Are people really paying 10 bucks for these chocolates??? ummmm go to any grocery store and by them for 2.98 a bag..wow
803,04/03/12 04:00,5,positive,Low calorie and satisfying. These soups are a nice fill in when you dont want too much but dont want to be hungry for a few hours.
804,16/07/11 04:00,3,neutral,"This was really a disappointment. While the products included are fine, the real disappointment was the travel mug. It is a cheap plastic cup with the nutritional information for the cookies on it! So it is basically just a cookie package! Yeah, that is really what I want to use as a travel mug. I agree with the review that it looks like it came from a dollar store. The product description says the polka dot tumbler is definitely a keeper. What? It is simply cheap packaging! Not something of quality to enjoy. Had I known that I would not have purchased the set. I really was looking forward to using the cute looking mug on a daily basis. I like the products inside and the basket is OK, but really this what not what it appeared to be."
805,12/07/11 04:00,3,neutral,"It looks pretty, but the contents are very minute and seem to not be of very high quality. Theres a plastic cup for the tea that looks like it came from a dollar store. The basket is nice, though."
806,20/07/11 04:00,5,positive,Purchased this as a gift for my mother when it was a lightning deal.  She was very happy and loved the basket.  She enjoyed the cookies and the flavors of tea that were included.  Shipped quick and arrived when expected.
807,03/08/11 04:00,5,positive,"Received very quickly and extremely well packaged.  Since this is a smaller sized basket, it would be an adorable present for anyone who likes tea, for self or just to have to hand.  Very nicely assembled with attention to detail."
808,18/11/10 03:00,5,positive,"These small chocolate cups are a specialty party item that I have never been able to find in the past when I wanted them.  Amazon now provides a link.  They can be used for what are commonly called jello shots, and provide a solid edible alternative to small paper cups."
809,19/04/12 04:00,5,positive,I bought these chocolate liquor cups for a party! It was a big hit. They are high quality and a good buy.
810,17/01/12 04:00,5,positive,Great for serving Chocolate liquor. Adds a touch of class to your event and elevates you to host supreme. Being able to eat the cup afterwards is just icing on the cake.
811,25/12/11 04:00,5,positive,"Delicious chocolate cups, each in its own aluminum holder.  I could not find these in any local store, so was happy to find them on-line.<br />Most people are unaware of them, so they are impressed when I serve them a little cordial or other liquor in a chocolate cup.  After sipping the<br />liquor, you can eat the cup.  What could be nicer?  Excellent product."
812,09/12/11 04:00,5,positive,The holiday liquor cups were exactly what I was looking for.  The chocolate is<br />delicious and holds up well to the liquors
813,21/01/12 04:00,4,neutral,"strawberry twist has a long-lasting pleasant flavor SWEET-but, not excessively so. delivery is timely and price is just right. Supieror to other TRIDENT flavors! Though, SPEARMINT isnt bad either. My next pick would be blueberry"
814,26/04/10 04:00,2,neutral,"Trident Strawberry Twist sugarless gum is very disappointing, both in taste and consistency. The strawberry flavor is very artificial tasting and, though I guess it is a good thing, not very long lasting. The gum also gets stringy fairly quickly.<br /><br />I chew a lot of gum, but will not be buying this flavor again.<br /><br />Not Recommended!<br /><br />CFH"
815,21/08/12 04:00,3,neutral,"Besides that mentioned in the title, the only other remarks I have about it is the price is hard to beat, the taste is akin to a Flintstone strawberry vitamin (for those of you that have tasted them), and taste lasts for not very long.  Id say, on a scale of 1 to 10 with 10 lasting an extraordinary amount of time this would be a 3.  Also, the taste really diminishes to a subdued sweet after a very short amount of time."
816,06/08/12 04:00,5,positive,I love this flavor and I cant find it on the shelves anymore. The gum tasted fresh which is actually way better than when I used to buy it in stores!
817,02/01/11 03:00,5,positive,"If some other yahoo deems it ok to give give a suck review to this stuff because he doesnt like the taste, I feel I must assert that in this -as in all matters of taste- De Gustibus Non Disputandem Est.<br /><br />I really love this gum. OK it doesnt really taste like strawberry, but its still delicious. It has a wonderfully smooth consistency about halfway through, but then it gets tired, stuff, and squeaky.<br /><br />Youll forgive the squeaks perhaps when you find, as I did, that this stuff is a wonderful dietetic aid. By obsessively chewing this product I filled my gut with odorless room air and so helped me lose 25# in 3 months.<br /><br />Also, it doesnt lose its flavor on the bedpost overnight."
818,06/11/10 03:00,5,positive,BEST DOG FOOD ON THE MARKET TODAY.  HAD NUMEROUS EAR PROBLEMS WITH OUR COCKER SPANIEL AND THEY HAVE CLEARED UP SINCE TAKING THIS FOOD.
819,17/11/11 04:00,5,positive,"My father could no longer take care of his beloved 6 year old Cocker Spaniel, so I decided to take her into my family. When I brought her to NYC she had ear and eye discharge. She was also  slightly overweight. After a check up with a vet that ruled out infection, I decided to try Royal Canin based on the numerous good reviews.Within a week her ear and eye problems were gone and she dropped a good amount of weight. This is going to be the only food that we will be feeding her!"
820,24/08/11 04:00,5,positive,"Our Spaniel has tried several foods in her 6 years, and this is the only one she will eat by itself without any people food being added (of course, we still treat her occasionally).  When we went in for our 12 month tooth-cleaning appointment, the vet told us to take her home as her teeth didnt need any cleaning for another 6 months, at least.  It is specially designed for their teeth and health needs, and she loves it.  And it is actually cheaper here than at the fancy pet store!  What more could you ask?"
821,10/06/11 04:00,5,positive,"Royal Canin was recommended for my dog, but since this line of dog food is specific to breed, it was difficult to find in stores.  PetsMart and Petco carried the Cocker Spaniel formula but only in smaller bags which is much more expensive on a per ounce ratio.  Finding a larger bag has been a great deal.  My cocker loves the food too!"
822,03/05/11 04:00,5,positive,This is food especially designed for Cocker spaniels who have a range of health issues...I have been using this product with three of my dogs and all of them are very happy with it. It also is packaged very well and as a result stays fresh for a long period of time. Great product!
823,19/07/12 04:00,5,positive,"I tired many different dog foods over the 3 yrs I have my cocker spaniel. I then came upon this breed specific dog food & figured Id try it. My dog loves this food and always finishes his food. Ive used this for over 1 yr now & he has not tired of it. I have seen a significant change (for the better) in him, hes more active and doing well.<br /><br />I only buy this brand food for him now.<br /><br />Buster gives it 2 paws up & I give it 5 stars."
824,27/03/12 04:00,4,neutral,"I bought this for my one year old Cocker. However all the dogs love it. All their coats look better, they all shed less, eat less, use the bathroom less, my Cocker used to have this one chronic ear since the time I have had her as a puppy that it just gave her problems. It seems to have cleared up, no more smell. Her eyes give her less problems. And my 7yr old Yorkie he eats less, he used to throw up all the time had the most sensitive tummy. Our black lab mix, hot spots and she would just lick her fur off. All these great changes in a matter of a month.  I do mix it roughly 50/50 with Naturals dog food blend.  They are doing great.<br /><br />Sept 2012<br />I love this breed specific food, however I just went to place my next bi-monthly order and I am shocked at the price hike in just over a month!  I paid<br />$41.79 on Aug 3 for a 25lb bag and here it is Sept 20Th and the price has is now $53.94, a difference of $12.15 in price!  This is a huge amount to go up considering that I am assuming this is a price gouge; due to the speculation over crops :( I will look to my local vet for this product. I can get a large bag now less at Petco as well with the discounts they offer. They will order a larger bag if you ask."
825,18/10/11 04:00,5,positive,"fast and great service, my Cavashon Loves this low fat dog food. Thanks. Arrived in great condition, thank you thank you thank you"
826,22/10/12 04:00,5,positive,"We are Chocolate Moose & Mickey Moose,<br /><br />Our nice owner bought this great food for us.  We love it very much, I have gained 5 lbs. because I eat all of Mickeys food when he isnt looking!  Our skin and fur is much better now too.  :)"
827,13/10/12 04:00,5,positive,My 7 year old Cocker Spaniel loves this food and its good for him -- he needs to lose a few pounds and this is doing the trick.  Glad I found it on Amazon.  Hard to find elsewhere.
828,11/05/09 04:00,5,positive,"My 50lb bag of oatmeal seemed like way too much, but as time went on I found more and more uses for it. I have so many recipes that I make weekly that Im running out! This is a very high quality oatmeal and much cheaper and better than anything Ive found in the grocery store."
829,21/03/10 03:00,5,positive,"Better than organic oats advertised elsewhere. Takes lots of water. These are not minute oats, so my oatmeal cookies come out right, not all crumbly and soggy. (Instant oats have their place, but not in cookies)."
830,30/03/12 04:00,5,positive,Honeyville Rolled Oats is a delicious product.  I am using them to make a product designed to increase and enrich the milk production in lactating mothers.<br />The oats were shipped to me in a timely fashion and the amazing thing is I only paid $4.99 shipping for 50lbs of oats!  I encourage anyone who likes oats to order Honeyville Rolled Oats.  Their flavor is above all the rest.
831,07/12/11 04:00,5,positive,"Nice flavor, not too bitter.  We really like this coffee.  We have been searching for a coffee that pleases the whole familys tastes and this is the one."
832,25/05/10 04:00,1,negative,The US made version of this Cadbury chocolate has a distinct taste from the UK version of the chocolate which I have been eating since childhood. I did not like this new taste. To all my friends from India -- buy this chocolate if it is either made in UK or India; otherwise you will be disappointed as I was.
833,27/09/10 04:00,1,negative,"Cadbury chocolate uses a different formula in each country it is manufactured.  New Zealand is uses more cream than Australia, etc.  This version by Hershey is not what you expect from England, Australia or New Zealand Cadbury.  It does not melt on your tongue like those countries so it tastes differently.<br /><br />If you are looking for the silky smooth easy melting chocolate find the non Hershey version.<br /><br />Hershey has missed an opportunity to introduce high quality Cadbury chocolate to USA."
834,19/12/07 03:00,5,positive,"My first taste of this tea saved my trip home from Santa Cruz, when both the hotel and a restaurant had stale powder in the tea bags.  How I needed my fix!  A tourist stop with a giant artichoke beckoned, and this Chinese Breakfast / Yunnan Black Tea set me straight.<br /><br />Other reviewers have said it tastes odd.  The flavor is strong and a bit smoky, like Darjeeling, only earthier.  Like Darjeeling or Earl Grey, it has enough flavor on its own -- no milk or sugar needed.  But its expensive by the box of teabags.  Finding it loose in large quantities at this price is fantastic!  It arrived promptly, well-sealed, and true to the label -- unlike some loose tea thats actually cut up, this has the whole leaves that unfurl.  Ahhh."
835,15/04/10 04:00,5,positive,This tea has surpassed all other breakfast teas in this tea-drinking household. We love it and it really starts the morning off right. Perhaps it has more caffeine than our old favorites?? The taste is wonderful without any additions and it will remain our tea of choice in the morning and often throughout the day.
836,03/10/12 04:00,5,positive,"<a href=http://www.amazon.com/gp/product/B001ELL9X6>Numi Organic Tea Chinese Breakfast Yunnan Black Tea, Loose Leaf, 16 oz bag (Pack of 2)</a>I brew iced tea in the refrigerator by the half-gallon with this tea. Excellent. The resealable bags work well, and unopened they protect my large stash, making it easier to manage my subscription."
837,26/09/12 04:00,3,neutral,"The taste is harsh as it is a lesser grade of Yunnan. It is ok to drink, but not to really enjoy. I only make it for when I am in the hurry and will not be able to fully enjoy my tea anyway."
838,30/08/12 04:00,5,positive,"Ive used maybe half a dozen bags of this tea in the last year and it is a delicious, consistently good quality black tea. Mainly I use it and several other Numi teas in my tea blends for making kombucha."
839,15/05/11 04:00,4,neutral,I grew up on Yunnan tea as a child - it was always my mothers favorite - so I was happy to find an economical source of it of a quality that was great for a large volume habitual tea drinker like me. This tea is my daily regular tea. Yunnan is nice in that it will brew dark so you do not need much at a time. Its aromatic and flavorful without any additives. If you want something that is flowery yet more subtle than Earl Grey this Yunnan or a Keemun may be a nice option to explore.
840,18/03/11 03:00,5,positive,"It always amazes me that there are not dozens of reviews here extolling the fine qualities of this tea.  I have drunk it pretty much every day for the last five years and I never get tired of it.  Its an excellent morning tea, is smooth without being insipid, and is almost impossible to ruin by oversteeping. Just use decent water.  I like a little stevia in it, as Im a wimp. It brings out the natural sweetness of its malty, slightly floral style.  I just bought another two pounds."
841,11/03/11 03:00,5,positive,I hardly ever write reviews but this tea is quite excellent.  I decided to try it without any sweetener or any other added taste enhancers.  It is flavorful without being overpowering.  It is a great pleasure to have a fine tea like this loose and reasonably priced.  After the first try I have continued to drink it just as it comes.  You can see by the leaves once they are soaked that it is a premium tea.
842,01/04/10 04:00,5,positive,I read the other reviews before purchasing am pleased that I did. I have purchased other Numi teas and gave generally been happy with all of theri products.
843,01/01/10 03:00,3,neutral,"To my mind, a fine caramel should be creamy and melting.  These are grainy.  The flavor on these was fine, although a little sweet to my taste."
844,03/02/09 03:00,5,positive,"Having eaten (and re-eaten) my way though all of the DAS caramel range, this remains my all-time favorite, and the one that usually gets the most rave reviews when I share them (which isnt an easy thing to do - just try one and youll see what I mean).  Ive been a caramel fan for ages, and while Werthers Butterscotch will do in a pinch, nothing has come closer to what my mother used to make than these.  They are chewy, buttery, and the little crunches of salt are spectacular (OK my mother didnt put salt in hers, this is an improvement)."
845,10/11/08 03:00,5,positive,"Although I did enjoy the other flavor I ordered a tiny bit more, the Chocolate with walnuts one, this was still a very enjoyable flavor.  Wonderful service from Ms. Das, including a hand signed coupon for a discount on future orders, along with samples of a couple other caramel flavors.  Id order this or the Chocolate and walnut flavor again for sure, along with more of Das Foods gourmet salt."
846,04/08/08 04:00,5,positive,This is certainly the best caramels I have ever had.  I just wish it came in bigger pieces.  I finished the whole box in one sitting!  I will certainly buy them again.
847,29/11/08 03:00,1,negative,"Not my idea of a good caramel.  Flavors of ginger and pistachio dominated.  Same for the chocolate walnut and orange honey varieties. I missed the mix of rich, buttery, dairy flavor with caramelized sugar that I expect in caramels."
